0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.06, 27.74, -37.15, -0.00, 0.09, 0.01, -6.77, 3.78, -19.47, 0.00, -0.02, -0.00, -6.95, 3.59, -19.47, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 16.03, 27.57, -37.05, 0.01, 0.09, 0.01, -6.80, 3.61, -19.35, -0.01, -0.02, -0.00, -6.94, 3.59, -19.47, -0.01, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.13, 4.03, 16.05, 27.77, -37.45, -0.00, 0.09, 0.01, -6.80, 3.82, -19.71, 0.00, -0.01, 0.00, -6.94, 3.67, -19.47, 0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.13, 4.03, 16.49, 27.29, -36.77, 0.00, 0.09, 0.01, -6.36, 3.34, -19.04, -0.00, -0.01, -0.00, -6.91, 3.55, -19.46, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.22, 27.13, -37.01, 0.00, 0.09, 0.01, -6.61, 3.16, -19.33, -0.00, -0.02, -0.00, -6.90, 3.42, -19.46, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 15.93, 27.52, -36.26, -0.00, 0.09, 0.01, -6.91, 3.57, -18.56, 0.00, -0.01, -0.00, -6.90, 3.46, -19.45, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.12, 27.57, -36.60, 0.00, 0.09, 0.01, -6.71, 3.60, -18.92, -0.00, -0.01, -0.00, -6.89, 3.50, -19.44, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.13, 4.03, 16.52, 27.33, -37.17, 0.00, 0.09, 0.01, -6.33, 3.39, -19.44, -0.00, -0.01, 0.00, -6.87, 3.46, -19.44, -0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 16.35, 27.29, -37.21, -0.00, 0.09, 0.01, -6.45, 3.30, -19.61, 0.00, -0.01, -0.00, -6.85, 3.40, -19.44, 0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.96, 27.32, -37.20, -0.00, 0.09, 0.01, -6.85, 3.34, -19.57, 0.00, -0.02, -0.00, -6.85, 3.38, -19.45, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.82, 27.48, -36.83, 0.00, 0.09, 0.01, -6.01, 3.51, -19.15, -0.00, -0.02, -0.00, -6.81, 3.42, -19.44, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.15, 27.36, -36.01, 0.00, 0.09, 0.01, -6.68, 3.40, -18.33, -0.00, -0.02, -0.00, -6.80, 3.40, -19.43, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 16.21, 27.10, -35.93, 0.00, 0.09, 0.01, -6.60, 3.11, -18.32, -0.00, -0.01, -0.00, -6.80, 3.29, -19.41, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.31, 27.54, -37.58, 0.00, 0.09, 0.01, -6.50, 3.55, -19.95, -0.00, -0.01, -0.00, -6.78, 3.38, -19.42, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.43, 27.48, -36.44, 0.00, 0.09, 0.01, -6.40, 3.51, -18.76, -0.00, -0.02, -0.00, -6.77, 3.42, -19.41, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 16.12, 27.38, -37.18, 0.00, 0.09, 0.01, -6.71, 3.41, -19.50, -0.00, -0.02, 0.00, -6.77, 3.42, -19.41, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.44, 27.01, -35.78, -0.00, 0.09, 0.01, -6.38, 3.04, -18.13, 0.00, -0.01, -0.00, -6.75, 3.28, -19.39, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.34, 27.52, -36.67, 0.00, 0.09, 0.01, -6.47, 3.54, -19.04, -0.00, -0.02, 0.00, -6.74, 3.36, -19.38, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.11, 27.76, -37.07, -0.00, 0.09, 0.01, -6.71, 3.77, -19.44, 0.00, -0.02, -0.00, -6.74, 3.50, -19.38, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.99, 27.14, -36.31, 0.00, 0.09, 0.01, -6.82, 3.16, -18.68, -0.00, -0.02, -0.00, -6.74, 3.38, -19.37, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.80, 27.29, -36.33, 0.00, 0.09, 0.01, -7.03, 3.32, -18.66, -0.00, -0.02, -0.00, -6.76, 3.36, -19.36, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 4.03, 16.11, 27.38, -37.05, 0.00, 0.09, 0.01, -6.75, 3.44, -19.29, -0.00, -0.02, -0.00, -6.76, 3.38, -19.36, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 4.03, 15.89, 27.55, -36.77, -0.00, 0.09, 0.01, -6.97, 3.61, -19.02, 0.00, -0.01, -0.00, -6.77, 3.46, -19.35, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 16.25, 27.55, -36.22, 0.00, 0.09, 0.01, -6.55, 3.56, -18.62, -0.00, -0.01, 0.00, -6.76, 3.49, -19.34, -0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.74, 27.77, -36.28, 0.00, 0.09, 0.01, -7.08, 3.80, -18.62, -0.00, -0.01, -0.00, -6.78, 3.59, -19.33, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.86, 27.95, -36.73, 0.00, 0.08, 0.01, -6.97, 3.98, -19.05, -0.00, -0.02, -0.00, -6.79, 3.72, -19.32, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.96, 27.87, -36.48, -0.00, 0.09, 0.01, -6.85, 3.89, -18.85, -0.00, -0.02, -0.00, -6.80, 3.77, -19.31, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.99, 27.16, -36.77, -0.00, 0.09, 0.01, -6.84, 3.19, -19.09, 0.00, -0.02, -0.00, -6.80, 3.58, -19.31, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 4.03, 15.64, 27.54, -37.09, 0.00, 0.09, 0.01, -7.21, 3.60, -19.34, -0.00, -0.01, -0.00, -6.83, 3.59, -19.31, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.15, 27.40, -37.23, -0.00, 0.09, 0.01, -6.68, 3.44, -19.55, 0.00, -0.02, 0.00, -6.82, 3.54, -19.31, 0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.97, 26.86, -36.44, -0.00, 0.08, 0.01, -6.84, 2.88, -18.81, 0.00, -0.02, -0.00, -6.82, 3.32, -19.31, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.25, 27.36, -36.70, 0.00, 0.09, 0.01, -6.56, 3.38, -19.07, -0.00, -0.02, -0.00, -6.81, 3.33, -19.30, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 15.73, 27.51, -36.73, 0.00, 0.09, 0.01, -7.11, 3.55, -19.02, -0.00, -0.02, -0.00, -6.83, 3.41, -19.30, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.31, 27.33, -37.05, 0.00, 0.09, 0.01, -6.51, 3.36, -19.40, -0.00, -0.01, -0.00, -6.82, 3.39, -19.30, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.25, 27.55, -36.69, 0.00, 0.09, 0.01, -6.58, 3.59, -19.01, -0.00, -0.02, 0.00, -6.81, 3.45, -19.29, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.96, 27.35, -36.42, 0.00, 0.09, 0.01, -6.85, 3.36, -18.79, -0.00, -0.01, -0.00, -6.81, 3.42, -19.28, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 15.90, 27.74, -36.98, 0.00, 0.08, 0.01, -6.94, 3.79, -19.27, -0.00, -0.02, -0.00, -6.82, 3.54, -19.28, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.67, 27.46, -36.51, 0.00, 0.09, 0.01, -7.16, 3.50, -18.83, -0.00, -0.02, -0.00, -6.84, 3.53, -19.27, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.21, 27.67, -36.32, 0.00, 0.09, 0.01, -6.61, 3.70, -18.67, -0.00, -0.02, -0.00, -6.83, 3.58, -19.26, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.86, 28.22, -37.27, 0.00, 0.09, 0.01, -6.95, 4.24, -19.64, -0.00, -0.01, -0.00, -6.84, 3.80, -19.26, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.18, 27.51, -37.18, 0.00, 0.09, 0.01, -6.64, 3.53, -19.53, -0.00, -0.01, -0.00, -6.84, 3.71, -19.27, -0.00, -0.01, -0.00
