111523, 4.85, 39.73, -41.58, 0.00, -193.00, 0.00, 4.02, 21.61, 
111623, 5.20, 39.85, -41.36, 0.00, -192.00, 0.00, 4.02, 21.61, 
111723, 5.17, 39.91, -41.36, 0.00, -191.00, 0.00, 4.02, 21.61, 
111823, 5.40, 40.23, -41.63, 0.00, -190.00, 0.00, 4.02, 21.61, 
111923, 4.73, 39.60, -41.68, 0.00, -189.00, 0.00, 4.02, 21.61, 
112023, 5.11, 40.02, -41.51, 0.00, -188.00, 0.00, 4.02, 21.61, 
112123, 5.20, 40.02, -41.64, 0.00, -187.00, 0.00, 4.02, 22.26, 
112223, 5.20, 40.13, -41.32, 0.00, -186.00, 0.00, 4.02, 21.61, 
112324, 4.99, 40.14, -41.79, 0.00, -185.00, 0.00, 4.02, 21.61, 
112423, 5.63, 40.70, -41.11, 0.00, -184.00, 0.00, 4.02, 21.94, 
112523, 5.01, 40.26, -41.98, 0.00, -183.00, 0.00, 4.02, 22.58, 
112623, 5.30, 40.45, -41.30, 0.00, -182.00, 0.00, 4.02, 21.94, 
112723, 4.93, 40.04, -40.62, 0.00, -181.00, 0.00, 4.02, 21.94, 
112823, 5.25, 40.55, -40.91, 0.00, -180.00, 0.00, 4.02, 21.94, 
112923, 4.89, 40.55, -39.36, 0.00, -179.00, 0.00, 4.02, 21.61, 
113023, 5.33, 39.66, -40.62, 0.00, -178.00, 0.00, 4.02, 21.61, 
113123, 4.99, 40.32, -39.61, 0.00, -177.00, 0.00, 4.02, 21.61, 
113223, 5.25, 40.24, -39.97, 0.00, -176.00, 0.00, 4.02, 21.61, 
113323, 5.68, 40.20, -39.68, 0.00, -175.00, 0.00, 4.02, 21.29, 
113423, 5.23, 40.42, -39.68, 0.00, -174.00, 0.00, 4.02, 21.61, 
113523, 5.88, 41.00, -39.86, 0.00, -173.00, 0.00, 4.02, 22.26, 
113623, 5.72, 40.55, -39.86, 0.00, -172.00, 0.00, 4.03, 21.61, 
113724, 5.23, 40.61, -39.75, 0.00, -171.00, 0.00, 4.03, 21.94, 
113823, 5.50, 40.58, -39.43, 0.00, -170.00, 0.00, 4.02, 21.94, 
113923, 5.77, 40.07, -39.29, 0.00, -169.00, 0.00, 4.02, 21.94, 
114023, 5.87, 40.45, -39.07, 0.00, -168.00, 0.00, 4.03, 21.94, 
114123, 5.34, 39.98, -38.47, 0.00, -167.00, 0.00, 4.03, 21.61, 
114223, 5.78, 40.46, -39.01, 0.00, -166.00, 0.00, 4.03, 21.94, 
114323, 5.37, 40.13, -38.72, 0.00, -165.00, 0.00, 4.03, 21.61, 
114423, 5.25, 38.96, -38.31, 0.00, -164.00, 0.00, 4.03, 21.94, 
114523, 5.50, 40.27, -37.45, 0.00, -163.00, 0.00, 4.03, 22.26, 
114623, 5.34, 39.54, -37.59, 0.00, -162.00, 0.00, 4.03, 21.61, 
114723, 4.36, 39.64, -37.49, 0.00, -161.00, 0.00, 4.03, 21.61, 
114823, 5.18, 39.09, -37.75, 0.00, -160.00, 0.00, 4.03, 22.26, 
114923, 4.11, 39.59, -38.07, 0.00, -159.00, 0.00, 4.03, 21.61, 
115023, 3.97, 39.38, -36.92, 0.00, -158.00, 0.00, 4.03, 21.61, 
115123, 4.25, 39.76, -37.28, 0.00, -157.00, 0.00, 4.03, 21.61, 
115223, 4.85, 39.02, -36.80, 0.00, -156.00, 0.00, 4.03, 21.61, 
115324, 4.60, 39.45, -37.31, 0.00, -155.00, 0.00, 4.03, 21.61, 
115423, 4.19, 40.52, -37.40, 0.00, -154.00, 0.00, 4.03, 21.94, 
115523, 4.03, 39.34, -37.50, 0.00, -153.00, 0.00, 4.03, 21.61, 
115623, 3.84, 40.19, -37.61, 0.00, -152.00, 0.00, 4.03, 21.94, 
115723, 4.54, 39.86, -37.53, 0.00, -151.00, 0.00, 4.03, 21.61, 
115823, 4.11, 40.07, -37.81, 0.00, -150.00, 0.00, 4.03, 21.94, 
115923, 4.39, 40.54, -38.44, 0.00, -149.00, 0.00, 4.03, 21.94, 
116023, 4.00, 40.27, -38.48, 0.00, -148.00, 0.00, 4.03, 21.94, 
116124, 3.37, 41.16, -38.02, 0.00, -147.00, 0.00, 4.03, 21.94, 
116224, 3.66, 41.21, -38.09, 0.00, -146.00, 0.00, 4.03, 21.94, 
116324, 3.65, 41.38, -38.70, 0.00, -145.00, 0.00, 4.03, 21.61, 
