142.296738,0.043297,9
142.319867,0.000027,0 
142.208603,0.000128,0 
142.437414,0.000263,0 
142.417919,0.000022,0 
142.321267,0.000111,0 
142.397760,-0.000088,0 
142.273808,-0.000143,0 
142.322972,-0.000056,0 
142.298514,0.000028,0 
142.280887,-0.000020,0 
142.382345,-0.000117,0 
142.310879,-0.000082,0 
142.322389,-0.000013,0 
142.417167,0.000109,0 
142.354231,-0.000072,0 
142.413592,0.000068,0 
142.919096,0.000588,0 
144.683175,0.001927,0 
152.106764,0.008859,0 
161.379648,0.014600,0 
160.951280,-0.000775,0 
156.695186,-0.008410,0 
148.270849,-0.016610,0 
120.004522,-0.044870,9 
102.738027,0.017219,0 
96.941120,0.004052,0 
97.059621,0.000061,0 
95.404174,-0.000620,0 
95.908004,0.000155,0 
97.065579,-0.000341,0 
93.459991,0.001082,0 
89.540115,-0.000919,0 
86.554086,-0.000924,0 
84.885365,-0.000518,0 
76.449101,-0.002704,0 
49.308422,-0.009370,0 
40.940490,-0.002950,0 
35.114295,-0.002053,0 
28.894123,0.002178,0 
15.469637,0.004536,0 
11.980670,-0.001172,0 
9.586607,-0.000807,0 
19.392096,0.003406,0 
54.086392,0.012202,0 
76.575799,0.007390,0 
91.378939,0.003729,0 
96.789694,-0.001638,0 
98.777404,-0.000596,0 
97.268119,-0.000451,0 
94.315498,-0.000877,0 
87.896462,0.000656,0 
79.392521,-0.002549,0 
75.069101,-0.001330,0 
71.443670,-0.001144,0 
67.656152,-0.001222,0 
66.145157,-0.000484,0 
67.694722,0.000492,0 
70.507012,0.000886,0 
69.884822,-0.000197,0 
70.106448,0.000070,0 
70.012429,0.000030,0 
67.502145,-0.000821,0 
49.012051,0.006319,0 
33.092257,0.005597,0 
25.976868,0.002522,0 
16.526678,-0.003316,0 
7.457223,-0.003074,0 
6.956132,-0.000165,0 
7.644121,0.000228,0 
10.693283,0.000994,0 
11.863893,-0.000381,0 
11.803963,-0.000020,0 
11.460055,-0.000112,0 
9.654813,-0.000599,0 
15.712357,0.002113,0 
29.726479,0.004983,0 
41.485922,0.004126,0 
53.402247,0.004093,0 
69.316123,0.005209,0 
73.330536,-0.001297,0 
82.806990,-0.002993,0 
93.048094,0.001284,0 
95.924469,0.000888,0 
98.427918,-0.000770,0 
100.156977,0.000530,0 
102.728173,0.000786,0 
103.610906,0.000270,0 
102.906064,0.000216,0 
102.713658,0.000059,0 
102.754263,-0.000012,0 
102.839760,0.000026,0 
103.024403,-0.000057,0 
103.345980,0.000099,0 
103.446598,-0.000031,0 
103.467412,-0.000006,0 
103.442359,-0.000008,0 
103.380850,0.000019,0 
103.925632,0.000169,0 
108.564810,-0.001431,0 
115.364061,0.002105,0 
123.656315,0.002572,0 
130.897240,0.002264,0 
139.377174,0.002614,0 
146.128040,0.001962,0 
141.931528,-0.001243,0 
115.971254,-0.008032,0 
93.349159,-0.007071,0 
70.534417,-0.005277,0 
52.384535,-0.006268,0 
80.277564,0.009028,0 
100.450885,0.000225,0 
119.497255,-0.005757,0 
129.478077,-0.003021,0 
95.276457,0.010822,0 
70.852422,-0.004662,0 
43.962737,-0.009262,0 
64.847093,0.007118,0 
92.616725,-0.007125,0 
119.233938,0.008287,0 
138.428115,0.005820,0 
151.547170,0.003728,0 
128.460793,-0.007184,0 
91.856126,0.011688,0 
67.929991,-0.006794,0 
38.027182,-0.010612,0 
33.846132,0.001527,0 
82.179618,-0.015770,0 
112.173924,-0.004422,0 
123.044054,0.003275,0 
111.249581,-0.003641,0 
81.060912,-0.004055,0 
73.879642,-0.002451,0 
110.730094,-0.001435,0 
66.050881,-0.001121,0 
43.619317,-0.008063,0 
43.052681,-0.000209,0 
73.395018,0.010462,0 
66.141981,-0.002547,0 
54.548612,-0.003974,0 
46.840942,-0.002535,0 
44.614809,-0.000718,0 
49.434255,0.001590,0 
73.159344,0.007824,0 
84.311848,0.003567,0 
69.978263,-0.004790,0 
52.433266,-0.006095,0 
35.137636,-0.006062,0 
57.049046,0.007374,0 
83.520297,-0.008080,0 
95.085568,0.000403,0 
77.217313,-0.002414,0 
71.671965,0.002645,0 
79.655681,0.006395,0 
87.791173,-0.005891,0 
87.899651,0.000041,0 
85.219734,-0.000807,0 
83.911961,-0.000413,0 
91.926644,0.001314,0 
98.655409,0.002098,0 
95.318461,-0.001043,0 
89.408527,-0.001487,0 
97.601052,-0.002145,0 
94.113644,-0.001049,0 
89.764203,-0.001167,0 
95.098212,-0.001445,0 
95.110610,-0.000005,0 
95.443147,-0.000246,0 
119.224858,0.030186,9 
137.120233,-0.030463,9 
166.768892,0.046808,9 
159.829737,-0.011084,0 
154.433410,-0.008360,0 
145.251165,-0.009277,0 
125.896519,-0.014610,0 
122.826682,0.003210,0 
129.166015,0.006346,0 
132.525204,-0.003335,0 
132.519221,0.000006,0 
132.553463,-0.000034,0 
132.440557,0.000112,0 
132.450529,-0.000010,0 
132.383731,0.000066,0 
132.535399,-0.000150,0 
132.437553,0.000097,0 
132.352292,0.000085,0 
132.481413,-0.000128,0 
132.259937,0.000221,0
