0, 89.9936
0.2, 89.9862
0.4, 89.978
0.6, 89.9705
0.8, 89.9637
1, 89.9575
1.2, 89.9518
1.4, 89.9467
1.6, 89.942
1.8, 89.9377
2, 89.9338
2.2, 89.9303
2.4, 89.9271
2.6, 89.9242
2.8, 89.9215
3, 89.919
3.2, 89.9168
3.4, 89.9148
3.6, 89.9129
3.8, 89.9112
4, 89.9096
4.2, 89.9081
4.4, 89.9068
4.6, 89.9055
4.8, 89.9043
5, 89.9032
5.2, 89.9021
5.4, 89.9011
5.6, 89.9001
5.8, 89.8992
6, 89.8983
6.2, 89.8974
6.4, 89.8966
6.6, 89.8957
6.8, 89.8949
7, 89.894
7.2, 89.8932
7.4, 89.8923
7.6, 89.8915
7.8, 89.8906
8, 89.8897
8.2, 89.8888
8.4, 89.8879
8.6, 89.8869
8.8, 89.8859
9, 89.8849
9.2, 89.8839
9.4, 89.8829
9.6, 89.8818
9.8, 89.8807
10, 89.8795
10.2, 89.8783
10.4, 89.8771
10.6, 89.8759
10.8, 89.8746
11, 89.8733
11.2, 89.8719
11.4, 89.8705
11.6, 89.8691
11.8, 89.8676
12, 89.8661
12.2, 89.8645
12.4, 89.863
12.6, 89.8613
12.8, 89.8597
13, 89.858
13.2, 89.8562
13.4, 89.8544
13.6, 89.8526
13.8, 89.8507
14, 89.8488
14.2, 89.8469
14.4, 89.8449
14.6, 89.8429
14.8, 89.8408
15, 89.8387
15.2, 89.8366
15.4, 89.8344
15.6, 89.8322
15.8, 89.83
16, 89.8277
16.2, 89.8254
16.4, 89.823
16.6, 89.8206
16.8, 89.8182
17, 89.8157
17.2, 89.8132
17.4, 89.8107
17.6, 89.8081
17.8, 89.8055
18, 89.8029
18.2, 89.8002
18.4, 89.7975
18.6, 89.7948
18.8, 89.7921
19, 89.7893
19.2, 89.7865
19.4, 89.7836
19.6, 89.7808
19.8, 89.7779
20, 89.7749
20.2, 89.772
20.4, 89.769
20.6, 89.766
20.8, 89.763
21, 89.76
21.2, 89.7569
21.4, 89.7539
21.6, 89.7508
21.8, 89.7476
22, 89.7445
22.2, 89.7414
22.4, 89.7382
22.6, 89.735
22.8, 89.7318
23, 89.7286
23.2, 89.7254
23.4, 89.7221
23.6, 89.7189
23.8, 89.7156
24, 89.7123
24.2, 89.7091
24.4, 89.7058
24.6, 89.7025
24.8, 89.6992
25, 89.6958
25.2, 89.6925
25.4, 89.6892
25.6, 89.6858
25.8, 89.6825
26, 89.6792
26.2, 89.6758
26.4, 89.6725
26.6, 89.6691
26.8, 89.6658
27, 89.6624
27.2, 89.6591
27.4, 89.6557
27.6, 89.6523
27.8, 89.649
28, 89.6456
28.2, 89.6423
28.4, 89.6389
28.6, 89.6356
28.8, 89.6322
29, 89.6289
29.2, 89.6255
29.4, 89.6222
29.6, 89.6188
29.8, 89.6155
30, 89.6122
30.2, 89.6088
30.4, 89.6055
30.6, 89.6022
30.8, 89.5989
31, 89.5956
31.2, 89.5923
31.4, 89.589
31.6, 89.5857
31.8, 89.5824
32, 89.5791
32.2, 89.5758
32.4, 89.5725
32.6, 89.5692
32.8, 89.5659
33, 89.5627
33.2, 89.5594
33.4, 89.5561
33.6, 89.5529
33.8, 89.5496
34, 89.5463
34.2, 89.5431
34.4, 89.5398
34.6, 89.5366
34.8, 89.5333
35, 89.5301
35.2, 89.5268
35.4, 89.5236
35.6, 89.5204
35.8, 89.5171
36, 89.5139
36.2, 89.5106
36.4, 89.5074
36.6, 89.5042
36.8, 89.5009
37, 89.4977
37.2, 89.4944
37.4, 89.4912
37.6, 89.488
37.8, 89.4847
38, 89.4815
38.2, 89.4782
38.4, 89.475
38.6, 89.4717
38.8, 89.4685
39, 89.4652
39.2, 89.4619
39.4, 89.4587
39.6, 89.4554
39.8, 89.4521
40, 89.4488
40.2, 89.4455
40.4, 89.4423
40.6, 89.439
40.8, 89.4357
41, 89.4324
41.2, 89.429
41.4, 89.4257
41.6, 89.4224
41.8, 89.4191
42, 89.4157
42.2, 89.4124
42.4, 89.409
42.6, 89.4057
42.8, 89.4023
43, 89.3989
43.2, 89.3955
43.4, 89.3922
43.6, 89.3888
43.8, 89.3854
44, 89.3819
44.2, 89.3785
44.4, 89.3751
44.6, 89.3716
44.8, 89.3682
45, 89.3647
45.2, 89.3613
45.4, 89.3578
45.6, 89.3543
45.8, 89.3508
46, 89.3474
46.2, 89.3439
46.4, 89.3403
46.6, 89.3368
46.8, 89.3333
47, 89.3298
47.2, 89.3262
47.4, 89.3227
47.6, 89.3191
47.8, 89.3156
48, 89.312
48.2, 89.3084
48.4, 89.3048
48.6, 89.3012
48.8, 89.2976
49, 89.294
49.2, 89.2904
49.4, 89.2868
49.6, 89.2832
49.8, 89.2796
50, 89.2759
50.2, 89.2723
50.4, 89.2687
50.6, 89.265
50.8, 89.2614
51, 89.2577
51.2, 89.2541
51.4, 89.2504
51.6, 89.2468
51.8, 89.2431
52, 89.2394
52.2, 89.2358
52.4, 89.2321
52.6, 89.2284
52.8, 89.2248
53, 89.2211
53.2, 89.2174
53.4, 89.2138
53.6, 89.2101
53.8, 89.2064
54, 89.2028
54.2, 89.1991
54.4, 89.1954
54.6, 89.1918
54.8, 89.1881
55, 89.1844
55.2, 89.1808
55.4, 89.1771
55.6, 89.1735
55.8, 89.1698
56, 89.1662
56.2, 89.1625
56.4, 89.1589
56.6, 89.1552
56.8, 89.1516
57, 89.1479
57.2, 89.1443
57.4, 89.1407
57.6, 89.1371
57.8, 89.1334
58, 89.1298
58.2, 89.1262
58.4, 89.1226
58.6, 89.119
58.8, 89.1154
59, 89.1118
59.2, 89.1082
59.4, 89.1045
59.6, 89.101
59.8, 89.0974
60, 89.0938
60.2, 89.0902
60.4, 89.0866
60.6, 89.083
60.8, 89.0794
61, 89.0758
61.2, 89.0722
61.4, 89.0686
61.6, 89.0651
61.8, 89.0615
62, 89.0579
62.2, 89.0543
62.4, 89.0507
62.6, 89.0471
62.8, 89.0435
63, 89.0399
63.2, 89.0363
63.4, 89.0327
63.6, 89.0291
63.8, 89.0255
64, 89.0219
64.2, 89.0183
64.4, 89.0146
64.6, 89.011
64.8, 89.0074
65, 89.0037
65.2, 89.0001
65.4, 88.9964
65.6, 88.9927
65.8, 88.9891
66, 88.9854
66.2, 88.9817
66.4, 88.978
66.6, 88.9743
66.8, 88.9705
67, 88.9668
67.2, 88.963
67.4, 88.9593
67.6, 88.9555
67.8, 88.9517
68, 88.9479
68.2, 88.9441
68.4, 88.9402
68.6, 88.9364
68.8, 88.9325
69, 88.9286
69.2, 88.9247
69.4, 88.9208
69.6, 88.9168
69.8, 88.9129
70, 88.9089
70.2, 88.9049
70.4, 88.9009
70.6, 88.8968
70.8, 88.8928
71, 88.8887
71.2, 88.8846
71.4, 88.8805
71.6, 88.8763
71.8, 88.8721
72, 88.8679
72.2, 88.8637
72.4, 88.8595
72.6, 88.8552
72.8, 88.8509
73, 88.8466
73.2, 88.8423
73.4, 88.8379
73.6, 88.8335
73.8, 88.8291
74, 88.8247
74.2, 88.8202
74.4, 88.8157
74.6, 88.8112
74.8, 88.8067
75, 88.8021
75.2, 88.7975
75.4, 88.7929
75.6, 88.7883
75.8, 88.7836
76, 88.7789
76.2, 88.7742
76.4, 88.7694
76.6, 88.7647
76.8, 88.7599
77, 88.7551
77.2, 88.7502
77.4, 88.7454
77.6, 88.7405
77.8, 88.7356
78, 88.7306
78.2, 88.7257
78.4, 88.7207
78.6, 88.7157
78.8, 88.7107
