10, 2.34872 ,0, 2.3488, 0 ,2.3488, 0 ,2.3488
10, 2.29812 ,-3.06381, 2.3397, -3.06381 ,2.3397, -3.06381 ,2.3397
10, 2.37333 ,6.74571, 2.34468, 6.74571 ,2.34468, 6.74571 ,2.34468
10, 2.3495 ,-5.96982, 2.34492, -5.96982 ,2.34492, -5.96982 ,2.34492
10, 2.28293 ,-2.7955, 2.34199, -2.7955 ,2.34199, -2.7955 ,2.34199
10, 2.36908 ,6.95238, 2.34609, 6.95238 ,2.34609, 6.95238 ,2.34609
10, 2.35794 ,-4.4644, 2.34753, -4.4644 ,2.34753, -4.4644 ,2.34753
10, 2.28871 ,-5.67314, 2.34481, -5.67314 ,2.34481, -5.67314 ,2.34481
10, 2.33441 ,6.29119, 2.34795, 6.29119 ,2.34795, 6.29119 ,2.34795
10, 2.36493 ,1.11569, 2.35209, 1.11569 ,2.35209, 1.11569 ,2.35209
10, 2.31644 ,-8.39523, 2.35074, -8.39523 ,2.35074, -8.39523 ,2.35074
10, 2.28765 ,-0.126463, 2.3508, -0.126463 ,2.3508, -0.126463 ,2.3508
10, 2.33197 ,7.3884, 2.35589, 7.3884 ,2.35589, 7.3884 ,2.35589
10, 2.37032 ,-1.07577, 2.35931, -1.07577 ,2.35931, -1.07577 ,2.35931
10, 2.31204 ,-8.49508, 2.3585, 0 ,2.35417, -8.49508 ,2.3585
10, 2.26028 ,-1.11986, 2.3592, 0 ,2.31412, -1.11986 ,2.3592
10, 2.30199 ,7.27448, 2.36414, 0 ,2.37865, 7.27448 ,2.36414
10, 2.35353 ,3.45201, 2.36912, 0 ,2.44626, 3.45201 ,2.36912
10, 2.32997 ,-6.09557, 2.37054, 0 ,2.35829, -6.09557 ,2.37054
10, 2.2812 ,-7.80141, 2.37043, 0 ,2.3222, -7.80141 ,2.37043
10, 2.26533 ,0.559002, 2.3728, 0 ,2.38612, 0.559002 ,2.3728
10, 2.28275 ,7.48295, 2.37802, 0 ,2.39595, 0 ,2.37563
10, 2.31641 ,5.90696, 2.38346, 0 ,2.37398, 0 ,2.43272
10, 2.33683 ,-2.169, 2.38663, 0 ,2.3949, 0 ,2.43888
