157.414972,-4.233922,31 
157.155919,-4.234610,31 
157.602501,-4.140680,31 
157.348468,-4.203378,31 
157.414166,-4.200743,31 
157.419602,-4.173913,31 
157.451482,-4.190623,31 
157.264591,-4.214076,31 
157.240293,-4.224181,31 
157.382173,-4.191067,31 
157.432612,-4.176881,31 
157.428856,-4.189108,31 
157.420099,-4.193377,31 
157.376428,-4.195117,31 
157.299192,-4.215870,31 
157.493223,-4.184627,31 
157.558078,-4.156691,31 
157.597879,-4.144820,31 
157.491860,-4.181637,31 
157.719050,-4.120042,30 
157.732648,-4.111151,30 
157.479984,-4.175734,31 
157.604064,-4.150897,31 
157.473745,-4.178698,31 
157.532155,-4.157136,31 
157.641407,-4.139391,31 
157.653611,-4.134778,31 
157.576089,-4.148365,31 
157.529323,-4.169225,31 
157.395112,-4.175732,31 
157.612046,-4.156702,31 
157.572100,-4.143932,31 
157.647917,-4.147006,31 
157.516784,-4.161219,31 
157.424908,-4.170353,31 
157.496613,-4.170536,31 
157.401635,-4.181155,31 
157.462121,-4.161522,31 
157.487403,-4.174193,31 
157.419720,-4.192067,31 
157.322588,-4.212272,31 
157.480275,-4.172229,31 
157.637193,-4.139979,31 
157.689640,-4.139820,31 
157.586776,-4.135339,31 
157.534951,-4.161880,31 
157.393191,-4.186862,31 
157.460395,-4.165365,31 
157.359489,-4.188400,31 
157.347464,-4.206836,31 
157.533440,-4.147461,31 
157.350973,-4.215298,31 
158.586303,-3.938960,30 
164.080137,-3.018832,27 
170.787665,-1.993279,22 
170.887721,-2.215500,23 
163.095907,-4.007035,30 
159.096893,-4.633025,32 
155.016845,-5.526175,35 
151.867407,-6.267530,37 
154.804434,-5.590467,35 
158.439497,-4.971793,33 
158.361307,-5.215541,34 
157.427971,-5.467209,35 
156.819604,-5.484780,35 
158.722875,-4.654215,32 
155.147699,-5.104723,34 
148.782094,-6.168685,37 
146.725092,-6.432493,38 
142.770439,-6.872827,39 
141.613986,-6.087912,37 
139.969900,-4.265124,31 
149.715256,-1.781754,21 
158.967269,-0.956176,17 
167.188684,-0.514062,14 
172.606966,-0.272569,12 
175.936200,-0.146087,11 
176.676657,-0.119354,10 
172.969638,-0.255666,12 
165.491205,-0.570699,15 
164.707360,-0.619828,15 
166.814136,-0.524492,14 
168.132240,-0.458146,14 
170.244894,-0.360092,13 
172.840013,-0.257495,12 
175.223090,-0.171403,11 
174.644456,-0.195124,11 
169.928756,-0.373063,13 
163.718777,-0.613142,15 
150.586609,1.132379,18 
139.167467,-1.584125,20 
122.386475,-2.228660,23 
115.458391,-2.489561,24 
106.691603,2.845713,26 
95.896968,-3.345332,28 
86.537246,3.492677,28 
74.059553,3.165572,27 
63.126573,2.801520,26 
54.211966,2.474077,24 
45.537181,2.151007,23 
35.702513,-1.748129,21 
28.102964,1.395776,19 
22.782571,1.134663,18 
19.226190,0.974194,17 
17.976607,-0.919880,17 
18.904039,0.969238,17 
20.123876,1.022445,17 
22.713556,1.126688,18 
24.391933,1.191041,18 
25.812189,-1.253926,19 
26.915304,1.310545,19 
28.312925,1.358010,19 
32.392402,-1.535793,20 
33.091831,1.540496,20 
39.299885,1.817317,22 
39.420958,-1.807596,22 
32.298124,1.491372,20 
32.242448,1.492675,20 
30.287324,1.403190,20 
28.596485,-1.318218,19 
27.782938,-1.280480,19 
27.462493,1.265275,19 
27.149489,1.253883,19 
27.707003,1.278635,19 
28.700002,1.325499,19 
28.837383,1.327625,19 
30.136665,1.389021,19 
31.069023,1.430675,20 
32.710651,1.503612,20 
34.359359,1.577958,20 
36.281423,1.656339,21 
