7.2, -4.70623, 8.76937, -146.858, -32.1751, 49.1204, -111.556, 0.043677, 0.016952, -0.018631, 0.0671723, 0.0207519, -0.00770874
7.4, -4.47238, 8.41859, -146.624, -28.0756, 37.4244, -115.459, 0.040928, 0.017562, -0.011301, 0.0621029, 0.0211011, -0.00141451
7.6, -4.61853, 8.88629, -146.916, -24.5204, 29.0702, -118.774, 0.043524, 0.021991, -0.018173, 0.0622612, 0.0251956, -0.00922329
7.8, -5.37854, 8.74013, -146.858, -21.5678, 22.9344, -121.558, 0.043371, 0.01741, -0.017562, 0.0593712, 0.0201912, -0.00984941
8, -5.37854, 8.94475, -146.711, -19.0803, 18.567, -123.865, 0.037263, 0.014661, -0.018784, 0.0514378, 0.017148, -0.0118944
8.2, -4.94008, 9.20783, -146.828, -16.9128, 15.5429, -125.804, 0.041539, 0.015119, -0.018631, 0.0543147, 0.0173984, -0.0123246
8.4, -5.11546, 8.88629, -146.975, -15.085, 13.237, -127.475, 0.043219, 0.013286, -0.018021, 0.0543533, 0.0152703, -0.0124649
8.6, -19.7018, 12.6279, -130.985, -15.6239, 12.5038, -127.817, 0.121104, 0.839634, 1.07589, 0.118075, 0.836201, 1.07023
8.8, -52.4116, 29.4943, -134.142, -10.8692, 16.9191, -128.526, 0.107665, 0.065057, -0.446543, 0.0746242, 0.0607427, -0.453507
9, -33.119, -18.9418, -138.644, -14.3991, 6.07869, -129.134, 0.074373, -0.1237, -0.088881, 0.0570168, -0.127536, -0.0980556
9.2, -32.8851, -10.6109, -139.579, -18.6674, 0.964941, -129.306, 0.04047, 0.016646, -0.018479, 0.0289173, 0.013199, -0.0236749
9.4, -32.5636, -9.29553, -140.719, -20.6236, -2.02987, -129.682, 0.035736, 0.014508, -0.021228, 0.0265964, 0.0121711, -0.0248363
9.6, -33.9082, -9.6463, -141.567, -22.4713, -4.26028, -130.036, 0.037568, 0.016799, -0.019395, 0.02916, 0.01464, -0.0226249
9.8, -33.9082, -9.67553, -140.865, -23.9967, -5.90679, -130.339, 0.040317, 0.018173, -0.016035, 0.0332327, 0.0163553, -0.0187071
10, -35.7498, -9.41245, -139.374, -25.5316, -7.06684, -130.532, 0.048869, 0.017562, -0.020922, 0.0413996, 0.0157328, -0.023749
10.2, -22.3911, -5.29085, -141.976, -24.8497, -6.86907, -131.18, 0.039859, 0.014966, -0.019853, 0.0439833, 0.0156852, -0.0175957
10.4, 103.595, -957.761, 758.521, 79.0258, -363.38, -300.476, 0.041233, 0.015272, -0.016341, -0.231455, -0.0278044, -0.177751
10.6, 202.952, -957.761, 514.44, 137.956, -451.337, -215.025, 0.040164, 0.019548, -0.014966, -0.115156, -0.00538697, -0.116472
10.8, -179.772, -70.0965, -957.849, -59.7348, -128.883, -442.071, 0.038637, 0.0197, -0.013286, 0.0178644, 0.00760671, 0.00979256
11, -31.102, -2.36773, -138.322, -48.3791, -69.6045, -365.94, 0.046426, 0.020617, -0.020922, 0.0311152, 0.0228039, -0.035744
11.2, -33.2944, -8.41859, -139.638, -43.3685, -48.9695, -320.731, 0.047342, 0.017715, -0.016341, 0.0304706, 0.0182272, -0.0306835
11.4, -34.4344, -9.50015, -140.661, -40.877, -38.1515, -290.802, 0.039095, 0.016188, -0.021686, 0.0228691, 0.0160223, -0.0346369
11.6, -33.6159, -9.09091, -140.105, -39.1082, -31.1435, -269.389, 0.040623, 0.015424, -0.013897, 0.0261477, 0.015146, -0.0253313
11.8, -33.7621, -8.88629, -140.047, -37.933, -26.3968, -253.302, 0.037415, 0.016493, -0.007178, 0.023981, 0.016041, -0.0175724
12, -34.1713, -9.12014, -139.696, -37.1438, -23.075, -240.733, 0.045509, 0.016035, -0.016493, 0.032564, 0.0154206, -0.026103
