0, 89.9943
0.2, 89.9885
0.4, 89.9815
0.6, 89.9738
0.8, 89.9643
1, 89.9521
1.2, 89.9366
1.4, 89.9173
1.6, 89.8944
1.8, 89.8681
2, 89.839
2.2, 89.8081
2.4, 89.7764
2.6, 89.7452
2.8, 89.7162
3, 89.691
3.2, 89.6713
3.4, 89.6583
3.6, 89.6529
3.8, 89.6557
4, 89.6668
4.2, 89.6858
4.4, 89.7122
4.6, 89.7451
4.8, 89.7832
5, 89.8255
5.2, 89.8702
5.4, 89.9154
5.6, 89.9588
5.8, 89.998
6, 90.0304
6.2, 90.0558
6.4, 90.074
6.6, 90.0828
6.8, 90.0795
7, 90.0621
7.2, 90.0287
7.4, 89.9782
7.6, 89.9121
7.8, 89.8337
8, 89.7466
8.2, 89.6536
8.4, 89.5579
8.6, 89.4633
8.8, 89.3735
9, 89.2924
9.2, 89.2239
9.4, 89.1714
9.6, 89.1378
9.8, 89.1253
10, 89.1348
10.2, 89.1656
10.4, 89.2156
10.6, 89.2831
10.8, 89.3663
11, 89.4622
11.2, 89.5676
11.4, 89.6781
11.6, 89.7894
11.8, 89.8964
12, 89.9944
12.2, 90.0783
12.4, 90.1459
12.6, 90.1954
12.8, 90.2233
13, 90.2272
13.2, 90.2044
13.4, 90.1524
13.6, 90.0706
13.8, 89.9609
14, 89.8265
14.2, 89.6739
14.4, 89.5103
14.6, 89.3419
14.8, 89.1751
15, 89.0167
15.2, 88.8732
15.4, 88.751
15.6, 88.6555
15.8, 88.5915
16, 88.5625
16.2, 88.5706
16.4, 88.6151
16.6, 88.693
16.8, 88.8016
17, 88.9372
17.2, 89.0951
17.4, 89.2695
17.6, 89.4534
17.8, 89.6396
18, 89.8201
18.2, 89.9872
18.4, 90.1334
18.6, 90.2538
18.8, 90.3444
19, 90.4004
19.2, 90.418
19.4, 90.3946
19.6, 90.3276
19.8, 90.2165
20, 90.0642
20.2, 89.8757
20.4, 89.6595
20.6, 89.4253
20.8, 89.182
21, 88.9389
21.2, 88.7058
21.4, 88.4922
21.6, 88.3071
21.8, 88.1585
22, 88.0534
22.2, 87.9967
22.4, 87.9918
22.6, 88.0391
22.8, 88.1355
23, 88.2769
23.2, 88.4586
23.4, 88.674
23.6, 88.9149
23.8, 89.1721
24, 89.4353
24.2, 89.6937
24.4, 89.9365
24.6, 90.1532
24.8, 90.3361
25, 90.479
25.2, 90.5747
25.4, 90.6182
25.6, 90.606
25.8, 90.5355
26, 90.406
26.2, 90.2208
26.4, 89.9859
26.6, 89.7096
26.8, 89.4042
27, 89.0831
27.2, 88.7587
27.4, 88.444
27.6, 88.1515
27.8, 87.8934
28, 87.6807
28.2, 87.5226
28.4, 87.4263
28.6, 87.3967
28.8, 87.436
29, 87.5416
29.2, 87.708
29.4, 87.9296
29.6, 88.1982
29.8, 88.5037
30, 88.8342
30.2, 89.1768
30.4, 89.5174
30.6, 89.8422
30.8, 90.1376
31, 90.3909
31.2, 90.5931
31.4, 90.7368
31.6, 90.8148
31.8, 90.8226
32, 90.7576
32.2, 90.6189
32.4, 90.4092
32.6, 90.1355
32.8, 89.8078
33, 89.4401
33.2, 89.0483
33.4, 88.6477
33.6, 88.2539
33.8, 87.8826
34, 87.549
34.2, 87.2669
34.4, 87.0483
34.6, 86.9028
34.8, 86.8371
35, 86.8549
35.2, 86.9546
35.4, 87.1311
35.6, 87.3778
35.8, 87.6858
36, 88.0434
36.2, 88.4367
36.4, 88.8502
36.6, 89.2675
36.8, 89.6716
37, 90.0459
37.2, 90.3746
37.4, 90.6458
37.6, 90.8495
37.8, 90.9764
38, 91.0201
38.2, 90.9774
38.4, 90.8465
38.6, 90.629
38.8, 90.3324
39, 89.9673
39.2, 89.5474
39.4, 89.0906
39.6, 88.6165
39.8, 88.1435
40, 87.6905
40.2, 87.2757
40.4, 86.916
40.6, 86.6264
40.8, 86.4192
41, 86.3035
41.2, 86.2849
41.4, 86.3647
41.6, 86.5386
41.8, 86.7987
42, 87.1352
42.2, 87.5354
42.4, 87.9838
42.6, 88.4629
42.8, 88.9536
43, 89.4362
43.2, 89.8911
43.4, 90.2997
43.6, 90.6468
43.8, 90.9197
44, 91.1064
44.2, 91.1982
44.4, 91.1902
44.6, 91.08
44.8, 90.8685
45, 90.5621
45.2, 90.172
45.4, 89.7127
45.6, 89.2036
45.8, 88.6664
46, 88.1219
46.2, 87.5916
46.4, 87.0966
46.6, 86.6568
46.8, 86.2903
47, 86.0123
47.2, 85.8346
47.4, 85.7653
47.6, 85.8079
47.8, 85.9595
48, 86.2126
48.2, 86.5577
48.4, 86.9819
48.6, 87.4686
48.8, 87.9988
49, 88.5516
49.2, 89.105
49.4, 89.6366
49.6, 90.125
49.8, 90.5501
50, 90.896
50.2, 91.1501
50.4, 91.3013
50.6, 91.3424
50.8, 91.2705
51, 91.0851
51.2, 90.7903
51.4, 90.3968
51.6, 89.9193
51.8, 89.3758
52, 88.7894
52.2, 88.1847
52.4, 87.5854
52.6, 87.0152
52.8, 86.4968
53, 86.0513
53.2, 85.6968
53.4, 85.4481
53.6, 85.316
53.8, 85.3063
54, 85.4195
54.2, 85.6497
54.4, 85.9869
54.6, 86.418
54.8, 86.9265
55, 87.4923
55.2, 88.0933
55.4, 88.7055
55.6, 89.3046
55.8, 89.8666
56, 90.3685
56.2, 90.7918
56.4, 91.121
56.6, 91.3421
56.8, 91.4453
57, 91.4254
57.2, 91.2803
57.4, 91.0125
57.6, 90.6315
57.8, 90.1515
58, 89.5907
58.2, 88.9727
58.4, 88.3234
58.6, 87.6682
58.8, 87.0327
59, 86.4421
59.2, 85.92
59.4, 85.4875
59.6, 85.1624
59.8, 84.9582
60, 84.8837
60.2, 84.9424
60.4, 85.1304
60.6, 85.4386
60.8, 85.8552
61, 86.3638
61.2, 86.9447
61.4, 87.5749
61.6, 88.2296
61.8, 88.8827
62, 89.5083
62.2, 90.0811
62.4, 90.5781
62.6, 90.9808
62.8, 91.2746
63, 91.4471
63.2, 91.4905
63.4, 91.4022
63.6, 91.1827
63.8, 90.8375
64, 90.3798
64.2, 89.8267
64.4, 89.1997
64.6, 88.5249
64.8, 87.8306
65, 87.1439
65.2, 86.4918
65.4, 85.9002
65.6, 85.3926
65.8, 84.9898
66, 84.708
66.2, 84.5591
66.4, 84.5494
66.6, 84.6791
66.8, 84.9413
67, 85.3243
67.2, 85.8132
67.4, 86.3888
67.6, 87.0283
67.8, 87.7065
68, 88.3967
68.2, 89.0714
68.4, 89.7037
68.6, 90.2683
68.8, 90.7424
69, 91.1086
69.2, 91.3539
69.4, 91.4679
69.6, 91.4453
69.8, 91.2842
70, 90.9883
70.2, 90.5685
70.4, 90.0406
70.6, 89.4252
70.8, 88.7478
71, 88.037
71.2, 87.3202
71.4, 86.6256
71.6, 85.9806
71.8, 85.4105
72, 84.9384
72.2, 84.5831
72.4, 84.3592
72.6, 84.2759
72.8, 84.3368
73, 84.5376
73.2, 84.8683
73.4, 85.3159
73.6, 85.8627
73.8, 86.4871
74, 87.1643
74.2, 87.8678
74.4, 88.5695
74.6, 89.2418
74.8, 89.8578
75, 90.3929
75.2, 90.8277
75.4, 91.1465
75.6, 91.3362
75.8, 91.3887
76, 91.3015
76.2, 91.0753
76.4, 90.7164
76.6, 90.2384
76.8, 89.6597
77, 89.0048
77.2, 88.3011
77.4, 87.5759
77.6, 86.8574
77.8, 86.1738
78, 85.5519
78.2, 85.0165
78.4, 84.5888
78.6, 84.2861
78.8, 84.1205
79, 84.0989
79.2, 84.2221
79.4, 84.4831
79.6, 84.8695
79.8, 85.366
80, 85.9529
80.2, 86.6068
80.4, 87.302
80.6, 88.011
80.8, 88.7057
81, 89.3587
81.2, 89.9441
81.4, 90.4385
81.6, 90.824
81.8, 91.0873
82, 91.2175
82.2, 91.2091
82.4, 91.0606
82.6, 90.7755
82.8, 90.3637
83, 89.8412
83.2, 89.2284
83.4, 88.5509
83.6, 87.8371
83.8, 87.1149
84, 86.4122
84.2, 85.7567
84.4, 85.1741
84.6, 84.6875
84.8, 84.316
85, 84.0747
85.2, 83.9731
85.4, 84.0153
85.6, 84.1974
85.8, 84.5099
86, 84.9403
86.2, 85.4713
86.4, 86.0818
86.6, 86.7476
86.8, 87.4423
87, 88.1386
87.2, 88.809
87.4, 89.4269
87.6, 89.968
87.8, 90.4107
88, 90.7394
88.2, 90.943
88.4, 91.0131
88.6, 90.9469
88.8, 90.7446
89, 90.4117
89.2, 89.9612
89.4, 89.4105
89.6, 88.7831
89.8, 88.1055
90, 87.4038
90.2, 86.7055
90.4, 86.0377
90.6, 85.4265
90.8, 84.8959
91, 84.4668
91.2, 84.1562
91.4, 83.9763
91.6, 83.9341
91.8, 84.0313
92, 84.2616
92.2, 84.6134
92.4, 85.0727
92.6, 85.6208
92.8, 86.2361
93, 86.8941
93.2, 87.5688
93.4, 88.2336
93.6, 88.8624
93.8, 89.4304
94, 89.9152
94.2, 90.2976
94.4, 90.5643
94.6, 90.707
94.8, 90.72
95, 90.602
95.2, 90.3555
95.4, 89.9885
95.6, 89.5152
95.8, 88.9563
96, 88.3354
96.2, 87.6768
96.4, 87.0059
96.6, 86.3488
96.8, 85.7311
97, 85.1769
97.2, 84.7079
97.4, 84.3424
97.6, 84.0948
97.8, 83.9747
98, 83.9866
98.2, 84.1283
98.4, 84.3916
98.6, 84.7653
98.8, 85.2342
99, 85.7795
99.2, 86.3795
99.4, 87.0105
99.6, 87.6476
99.8, 88.2657
100, 88.8405
100.2, 89.3496
100.4, 89.7727
100.6, 90.0934
100.8, 90.2988
101, 90.3831
101.2, 90.3449
101.4, 90.1837
101.6, 89.9036
101.8, 89.5157
102, 89.0372
102.2, 88.4888
102.4, 87.8919
102.6, 87.2696
102.8, 86.6461
103, 86.0455
103.2, 85.4911
103.4, 85.0046
103.6, 84.6047
103.8, 84.3072
104, 84.1235
104.2, 84.0606
104.4, 84.1206
104.6, 84.2988
104.8, 84.5854
105, 84.9688
105.2, 85.4334
105.4, 85.9606
105.6, 86.5296
105.8, 87.1178
106, 87.7021
106.2, 88.2595
106.4, 88.7683
106.6, 89.2085
106.8, 89.5628
107, 89.8175
107.2, 89.9624
107.4, 89.9921
107.6, 89.9054
107.8, 89.7077
108, 89.4092
108.2, 89.0215
108.4, 88.5598
108.6, 88.042
108.8, 87.4881
109, 86.9197
109.2, 86.3588
109.4, 85.8269
109.6, 85.3447
109.8, 84.9309
110, 84.6015
110.2, 84.3691
110.4, 84.2425
110.6, 84.2265
110.8, 84.3209
111, 84.5194
111.2, 84.8121
111.4, 85.1868
111.6, 85.6287
111.8, 86.12
112, 86.6412
112.2, 87.1719
112.4, 87.6913
112.6, 88.1789
112.8, 88.6159
113, 88.9851
113.2, 89.2722
113.4, 89.466
113.6, 89.559
113.8, 89.5476
114, 89.4339
114.2, 89.2246
114.4, 88.9285
114.6, 88.5572
114.8, 88.1252
115, 87.6492
115.2, 87.1476
115.4, 86.6398
115.6, 86.1453
115.8, 85.6832
116, 85.2712
116.2, 84.9252
116.4, 84.6585
116.6, 84.4811
116.8, 84.3999
117, 84.4175
117.2, 84.5312
117.4, 84.7338
117.6, 85.0168
117.8, 85.3685
118, 85.7749
118.2, 86.2199
118.4, 86.6859
118.6, 87.1547
118.8, 87.6079
119, 88.028
119.2, 88.3986
119.4, 88.7052
119.6, 88.9361
119.8, 89.0823
120, 89.1382
120.2, 89.1016
120.4, 88.9762
120.6, 88.769
120.8, 88.4883
121, 88.1449
121.2, 87.752
121.4, 87.325
121.6, 86.88
121.8, 86.4343
122, 86.0049
122.2, 85.6081
122.4, 85.2592
122.6, 84.9715
122.8, 84.7559
123, 84.6206
123.2, 84.5705
123.4, 84.6072
123.6, 84.7269
123.8, 84.9223
124, 85.1855
124.2, 85.5058
124.4, 85.8705
124.6, 86.2653
124.8, 86.6746
125, 87.0827
125.2, 87.4735
125.4, 87.8321
125.6, 88.1444
125.8, 88.3986
126, 88.5847
126.2, 88.6956
126.4, 88.727
126.6, 88.6777
126.8, 88.5519
127, 88.3564
127.2, 88.099
127.4, 87.7896
127.6, 87.44
127.8, 87.0635
128, 86.6745
128.2, 86.2877
128.4, 85.918
128.6, 85.5792
128.8, 85.2842
129, 85.0443
129.2, 84.8684
129.4, 84.7631
129.6, 84.7322
129.8, 84.7766
130, 84.8923
130.2, 85.0723
130.4, 85.3092
130.6, 85.5937
130.8, 85.9146
131, 86.2594
131.2, 86.6147
131.4, 86.9667
131.6, 87.302
131.8, 87.6076
132, 87.8718
132.2, 88.0844
132.4, 88.2373
132.6, 88.3246
132.8, 88.3429
133, 88.2917
133.2, 88.1752
133.4, 87.9997
133.6, 87.7717
133.8, 87.5001
134, 87.1949
134.2, 86.8678
134.4, 86.5311
134.6, 86.1973
134.8, 85.8791
135, 85.5883
135.2, 85.3359
135.4, 85.1314
135.6, 84.9824
135.8, 84.8944
136, 84.8707
136.2, 84.9118
136.4, 85.0139
136.6, 85.1707
136.8, 85.3761
137, 85.622
137.2, 85.8989
137.4, 86.1961
137.6, 86.5022
137.8, 86.8056
138, 87.0947
138.2, 87.3585
138.4, 87.587
138.6, 87.7713
138.8, 87.9044
139, 87.9812
139.2, 87.9986
139.4, 87.9563
139.6, 87.8578
139.8, 87.7086
140, 87.5142
140.2, 87.2818
140.4, 87.0201
140.6, 86.7386
140.8, 86.4479
141, 86.1587
141.2, 85.8816
141.4, 85.6269
141.6, 85.4042
141.8, 85.2217
142, 85.0862
142.2, 85.0027
142.4, 84.9743
142.6, 85.002
142.8, 85.0827
143, 85.2109
143.2, 85.3817
143.4, 85.5886
143.6, 85.8237
143.8, 86.0783
144, 86.3426
144.2, 86.6067
144.4, 86.8608
144.6, 87.0953
144.8, 87.3012
145, 87.4707
145.2, 87.5974
145.4, 87.6763
145.6, 87.7042
145.8, 87.6798
146, 87.6059
146.2, 87.4872
146.4, 87.328
146.6, 87.1339
146.8, 86.912
147, 86.6703
147.2, 86.4174
147.4, 86.1626
147.6, 85.9152
147.8, 85.6841
148, 85.4779
148.2, 85.3042
148.4, 85.1694
148.6, 85.0787
148.8, 85.0355
149, 85.0415
149.2, 85.0951
149.4, 85.1924
149.6, 85.3289
149.8, 85.4995
150, 85.6981
150.2, 85.9172
150.4, 86.1488
150.6, 86.3844
150.8, 86.6152
151, 86.8327
151.2, 87.0287
151.4, 87.1957
151.6, 87.3273
151.8, 87.4184
152, 87.4653
152.2, 87.4658
152.4, 87.4205
152.6, 87.3331
152.8, 87.2073
153, 87.0476
153.2, 86.8594
153.4, 86.6493
153.6, 86.4246
153.8, 86.1933
154, 85.9638
154.2, 85.7442
154.4, 85.5427
154.6, 85.3665
154.8, 85.2224
155, 85.1158
155.2, 85.0507
155.4, 85.0299
155.6, 85.0541
155.8, 85.1206
156, 85.2253
156.2, 85.3644
156.4, 85.5329
156.6, 85.725
156.8, 85.9336
157, 86.1513
157.2, 86.37
157.4, 86.5818
157.6, 86.7788
157.8, 86.9534
158, 87.099
158.2, 87.2099
158.4, 87.2814
158.6, 87.3106
158.8, 87.2957
159, 87.2385
159.2, 87.1427
159.4, 87.0118
159.6, 86.8501
159.8, 86.6629
160, 86.4568
160.2, 86.2388
160.4, 86.0166
160.6, 85.7982
160.8, 85.5915
161, 85.4041
161.2, 85.243
161.4, 85.1143
161.6, 85.0232
161.8, 84.9733
162, 84.9669
162.2, 85.0037
162.4, 85.0808
162.6, 85.1943
162.8, 85.3403
163, 85.5139
163.2, 85.7089
163.4, 85.9185
163.6, 86.1351
163.8, 86.3508
164, 86.5576
164.2, 86.7476
164.4, 86.9137
164.6, 87.0492
164.8, 87.1486
165, 87.2077
165.2, 87.2236
165.4, 87.1956
165.6, 87.1261
165.8, 87.0187
166, 86.8768
166.2, 86.705
166.4, 86.5089
166.6, 86.2952
166.8, 86.0714
167, 85.8454
167.2, 85.6254
167.4, 85.4195
167.6, 85.2354
167.8, 85.0801
168, 84.9599
168.2, 84.8795
168.4, 84.8425
168.6, 84.8508
168.8, 84.9032
169, 84.9961
169.2, 85.126
169.4, 85.2883
169.6, 85.4777
169.8, 85.6875
170, 85.9101
170.2, 86.1375
170.4, 86.3613
170.6, 86.573
170.8, 86.7646
171, 86.9286
171.2, 87.0582
171.4, 87.1481
171.6, 87.1943
171.8, 87.1941
172, 87.148
172.2, 87.059
172.4, 86.9308
172.6, 86.7673
172.8, 86.5738
173, 86.357
173.2, 86.1242
173.4, 85.8838
173.6, 85.6443
173.8, 85.4147
174, 85.2036
174.2, 85.0189
174.4, 84.8681
174.6, 84.7572
174.8, 84.6909
175, 84.6723
175.2, 84.7025
175.4, 84.7788
175.6, 84.8971
175.8, 85.0537
176, 85.2431
176.2, 85.459
176.4, 85.6935
176.6, 85.9383
176.8, 86.1842
177, 86.4221
177.2, 86.6428
177.4, 86.8378
177.6, 86.9992
177.8, 87.1204
178, 87.1962
178.2, 87.2227
178.4, 87.1983
178.6, 87.1251
178.8, 87.0071
179, 86.8479
179.2, 86.6528
179.4, 86.4282
179.6, 86.1818
179.8, 85.9225
180, 85.6596
180.2, 85.4027
180.4, 85.1615
180.6, 84.9452
180.8, 84.7623
181, 84.6201
181.2, 84.5246
181.4, 84.4801
181.6, 84.4888
181.8, 84.5499
182, 84.6594
182.2, 84.8133
182.4, 85.0064
182.6, 85.2319
182.8, 85.482
183, 85.7476
183.2, 86.0188
183.4, 86.2856
183.6, 86.5378
183.8, 86.7656
184, 86.9599
184.2, 87.113
184.4, 87.2182
184.6, 87.2708
184.8, 87.268
185, 87.2102
185.2, 87.1008
185.4, 86.9441
185.6, 86.745
185.8, 86.5102
186, 86.2479
186.2, 85.9672
186.4, 85.6784
186.6, 85.3921
186.8, 85.1189
187, 84.8693
187.2, 84.6531
187.4, 84.4788
187.6, 84.3536
187.8, 84.283
188, 84.2704
188.2, 84.3163
188.4, 84.4176
188.6, 84.5697
188.8, 84.7674
189, 85.0039
189.2, 85.2709
189.4, 85.5586
189.6, 85.8566
189.8, 86.1537
190, 86.4386
190.2, 86.7003
190.4, 86.9286
190.6, 87.1142
190.8, 87.2496
191, 87.3288
191.2, 87.3479
191.4, 87.3057
191.6, 87.205
191.8, 87.0506
192, 86.8475
192.2, 86.6023
192.4, 86.3236
192.6, 86.0212
192.8, 85.7061
193, 85.3899
193.2, 85.0843
193.4, 84.8011
