0.0331248 ,-0.0141375 ,0.975658 ,1e-05 ,0.196
0.0330426 ,-0.0135091 ,0.971729 ,5.7353e-06 ,0.113262
0.0163364 ,-0.00629848 ,0.480412 ,4.70339e-05 ,0.0152332
0.022844 ,-0.00867732 ,0.784748 ,1.09888e-06 ,0.0911593
0.0145248 ,-0.00803959 ,0.364881 ,0.000416272 ,0.0762897
0.029371 ,-0.0129731 ,0.940356 ,3.76303e-05 ,0.247636
0.024279 ,-0.00970797 ,0.875711 ,0.000116993 ,0.329381
0.0315848 ,-0.0170077 ,0.976903 ,4.24747e-05 ,0.798375
0.0223387 ,-0.0123406 ,0.943936 ,0.000150524 ,1.04125
0.0284828 ,-0.0133934 ,0.825808 ,1.5022e-06 ,0.0231835
0.0257776 ,-0.00977101 ,0.769955 ,7.5302e-06 ,0.0120889
0.0325892 ,-0.0137958 ,0.939895 ,2.09033e-06 ,0.18071
0.0159521 ,-0.00845102 ,0.418279 ,0.000388976 ,0.0924461
0.0254187 ,-0.00904921 ,0.825098 ,6.28124e-05 ,0.116999
0.024431 ,-0.00882301 ,0.809081 ,9.97541e-05 ,0.165442
0.0277528 ,-0.011975 ,0.814623 ,2.21694e-06 ,0.0115077
0.0240964 ,-0.0090182 ,0.723623 ,2.91869e-05 ,0.0297875
0.0340369 ,-0.0145614 ,0.99193 ,7.92911e-06 ,0.612332
0.0272075 ,-0.0143167 ,0.950579 ,7.72127e-05 ,0.618917
0.0333326 ,-0.0141158 ,0.978907 ,8.5756e-06 ,0.203889
0.0329524 ,-0.0137322 ,0.971226 ,7.83123e-06 ,0.134862
0.0303407 ,-0.0157117 ,0.965781 ,4.68484e-05 ,0.567171
0.0331396 ,-0.0135777 ,0.944309 ,2.15445e-06 ,0.187123
0.00515488 ,-0.00479651 ,0.237755 ,0.000991162 ,0.0878092
0.0244585 ,-0.00924186 ,0.728629 ,1.28168e-05 ,0.0145014
0.0306307 ,-0.0116311 ,0.932407 ,1.90666e-06 ,0.559637
0.020316 ,-0.00804167 ,0.602849 ,0.000163917 ,0.0903516
0.0220924 ,-0.0119558 ,0.940801 ,0.000155515 ,1.01299
0.0330596 ,-0.013976 ,0.974015 ,9.14755e-06 ,0.169734
0.0332598 ,-0.014866 ,0.979855 ,1.44353e-05 ,0.332583
0.0287149 ,-0.00974248 ,0.886478 ,1.54144e-06 ,0.26957
0.0227015 ,-0.00703872 ,0.783323 ,1.0724e-06 ,0.197518
0.018725 ,-0.0072119 ,0.550979 ,2.34303e-05 ,0.0107924
0.010084 ,-0.00850603 ,0.317305 ,0.000774147 ,0.110493
0.0339618 ,-0.0147743 ,0.990206 ,9.63338e-06 ,0.552797
0.0305546 ,-0.0113939 ,0.811114 ,1.2408e-06 ,0.0531215
0.0256816 ,-0.00863011 ,0.841701 ,1.2904e-06 ,0.335787
0.00956519 ,-0.00333145 ,0.257886 ,0.000207008 ,0.0209987
0.0225527 ,-0.00787966 ,0.779469 ,1.10236e-06 ,0.059256
0.0118444 ,-0.0064631 ,0.28311 ,0.000391756 ,0.0461581
0.0325196 ,-0.0160981 ,0.977669 ,2.85569e-05 ,0.562777
-0.0152518 ,0.0651765 ,-0.0141061 ,0.000945466 ,0.0141755
0.0171056 ,-0.00970281 ,0.564331 ,0.000466079 ,0.215087
0.0318668 ,-0.0135252 ,0.956605 ,1.42609e-05 ,0.140342
0.0248879 ,-0.0129482 ,0.938813 ,0.000107397 ,0.677538
0.0323728 ,-0.0129386 ,0.958489 ,3.69491e-06 ,0.0676019
0.021213 ,-0.00839304 ,0.642706 ,0.000169344 ,0.112345
0.0189378 ,-0.00789816 ,0.542982 ,0.00021677 ,0.0910495
0.0204604 ,-0.00908597 ,0.883928 ,0.000239537 ,0.727871
0.0197634 ,-0.00849864 ,0.580258 ,0.000239945 ,0.119177
0.0090834 ,-0.00344193 ,0.206523 ,0.000216544 ,0.0155308
0.0330943 ,-0.0135093 ,0.969111 ,4.1848e-06 ,0.0946826
0.0123922 ,-0.01062 ,0.146742 ,0.000262741 ,0.0114613
